Date,volume,daily_return,weekly_return,monthly_return,RSI,MACD,MACD_signal,daily_volatility,high_low_ratio,true_range,ATR,wavelet_detail_3,wavelet_detail_2,wavelet_detail_1,acceptance
2020-03-04,225735000.0,0.4936374144668252,0.394725919788996,0.3241338692402819,0.4555034410468568,0.4911667572713751,0.5303660301834412,0.6795652345089764,0.1947961495133405,0.0284466375786311,0.0910457281087625,0.4776959871953573,0.6358267947783045,0.4917818802607082,0.6992123954215135
2020-03-05,162790500.0,0.4052905308223385,0.4999204424299979,0.23764711576135,0.3841842751377318,0.4867996278639887,0.5249311360880197,0.5961783866486325,0.1190827787548114,0.0170238697450908,0.0818950195324894,0.506710855882355,0.5859733452889705,0.5006120682355836,0.6992123954215135
2020-03-06,189943500.0,0.4149711094478211,0.485913777978523,0.3220987862426659,0.3683645756884349,0.4816862657568532,0.5194212311814221,0.4553353125583436,0.097971314591704,0.0267707044054885,0.084166281262771,0.5201401819157839,0.5556088258267354,0.517441291757578,0.727668379818684
2020-03-09,256105500.0,0.1711958132052233,0.2492736936914957,0.2346489588697713,0.2170060226827464,0.470847276845382,0.512550193466479,0.5441379232177075,0.3461232528946585,0.0909521816468283,0.0909996014813724,0.5170086857953832,0.5246546742241032,0.4497698273776218,0.6632524487766879
2020-03-10,233916000.0,0.6217343324081985,0.2975047830809466,0.2651769465376957,0.1827445865022411,0.4649244923300075,0.5057074358900232,0.5667650595557905,0.3572787632831486,0.0485247132005415,0.0863186676786163,0.5130279694685501,0.5301628587587296,0.5426402001681747,0.6519735224735579
2020-03-11,199837500.0,0.4420922270872315,0.2779934246630005,0.2409601437115089,0.1862827170034111,0.4595374435250163,0.4990090460691418,0.5605566801227113,0.2286069905410936,0.0271124650589636,0.083319888617851,0.5014555514667289,0.5872368074364321,0.518639703842336,0.6864869775495467
2020-03-12,283636500.0,0.2158851310622525,0.2051037567639531,0.1818823400354101,0.150496804875809,0.4502594580499776,0.4915419517654638,0.61233326384928,0.3162642244827767,0.0793750316240589,0.0931448805586368,0.4888155735851852,0.5968311903760276,0.4588831861834002,0.6744924616856611
2020-03-13,339604500.0,0.4246074068150119,0.2084794421445351,0.1750010404068984,0.17352645767276,0.4422130990427693,0.4837397757133662,0.6128221661216608,0.7993756484834389,0.098769459758235,0.0978950093791485,0.4763000564611089,0.5668432924968216,0.534651685331036,0.6744924616856611
2020-03-16,307342500.0,0.0567967549634277,0.1632632926869555,0.0796775494054873,0.1449872680100754,0.4291019429828296,0.4745185808328052,0.7115880325579915,0.4384804406135316,0.0975345915155788,0.1040788813049073,0.4551959520131416,0.558641701689496,0.469766564941291,0.7717106826402171
2020-03-17,359919000.0,0.4050431561887076,0.0975615518261224,0.0701713251797099,0.1473431880565458,0.4182278259935235,0.4646705284335123,0.7100755277211726,0.7250753526624232,0.066000688694719,0.1109370264418378,0.4268076649555293,0.5559364846886907,0.5397862257424567,0.706126298728784
2020-03-18,356793000.0,0.1149279267416288,0.0,0.0,0.159755651397318,0.4054499810368892,0.4538883759953246,0.731855845150035,0.5805784473959461,0.070234621811585,0.1055942369637449,0.4246958752721275,0.5630989962512948,0.468454386659847,0.6405419148173509
2020-03-19,452932500.0,0.901667910818008,0.1942822809048481,0.0272029194942705,0.2583352507003609,0.4007857472606591,0.4442027269033882,0.8676394756902261,1.0,0.0855053988341147,0.1081742516353224,0.4506677503110361,0.5888801137588937,0.5235121209938168,0.7048734780748896
